year,STATE,DISTRICT,ASSESSMENT_UNIT,Recharge,Available,Extraction,Stage 
2020-21,UTTARAKHAND,BAGESHWAR,,,0.0,,
2020-21,UTTARAKHAND,CHAMOLI,,,0.0,,
2020-21,UTTARAKHAND,CHAMPAWAT,,,0.0,,
2020-21,UTTARAKHAND,DEHRADUN,,59709.89,54883.83,5460.81,21.77
2020-21,UTTARAKHAND,HARIDWAR,,46000.72,41698.43,2908.17,61.42
2020-21,UTTARAKHAND,NAINITAL,,18533.76,16680.38,3316.11,57.29
2020-21,UTTARAKHAND,PAURIGARHWAL,,,0.0,,
2020-21,UTTARAKHAND,PITHORAGARH,,,0.0,,
2020-21,UTTARAKHAND,RUDRAPRAYAG,,,0.0,,
2020-21,UTTARAKHAND,TEHRI GARHWAL,,,0.0,,
2020-21,UTTARAKHAND,UDHAMSINGH NAGAR,,78132.07,72027.55,3372.39,54.97
2020-21,UTTARAKHAND,UTTARKASHI,,,0.0,,
2020-21,WEST BENGAL,ALIPURDUAR,,,,,
2020-21,WEST BENGAL,BANKURA,,91574.53,82606.82,1784.68,53.41
2020-21,WEST BENGAL,BIRBHUM,,190101.65,171415.73,5029.01,44.12
2020-21,WEST BENGAL,DAKSHIN DINAJPUR,,113527.47,102738.32,3188.9,35.95
2020-21,WEST BENGAL,DARJILING,,,,,
2020-21,WEST BENGAL,HAORA,,15374.8,13837.33,760.79,31.53
2020-21,WEST BENGAL,HUGLI,,90060.77,81054.68,2903.9,50.31
2020-21,WEST BENGAL,JALPAIGURI,,,,,
2020-21,WEST BENGAL,JHARGRAM,,,,,
2020-21,WEST BENGAL,KALIMPONG,,,,,
2020-21,WEST BENGAL,KOCH BIHAR,,64322.69,57890.41,2120.28,60.16
2020-21,WEST BENGAL,KOLKATTA,,,,,
2020-21,WEST BENGAL,MALDA,,,,,
2020-21,WEST BENGAL,MURSHIDABAD,,175619.83,158319.4,2943.43,31.3
2020-21,WEST BENGAL,NADIA,,8644.76,7780.28,237.48,16.73
2020-21,WEST BENGAL,NORTH 24 PARGANAS,,,,,
2020-21,WEST BENGAL,PASCHIM BARDDHAMAN,,,,,
2020-21,WEST BENGAL,PASCHIM MEDINIPUR,,,,,
2020-21,,,,19366096.33,17844652.81,908830.83,69.69
2021-22,ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,,0.0,0.0,,
2021-22,ANDAMAN AND NICOBAR ISLANDS,NICOBAR,,0.0,0.0,,
2021-22,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMAN,,0.0,0.0,,
2021-22,ANDHRA PRADESH,Alluri Sitharama Raju,,0.0,0.0,,
2021-22,ANDHRA PRADESH,Anakapalli,,17101.55,16246.46,879.44,24.11
2021-22,ANDHRA PRADESH,Ananthapuramu,,35742.51,33955.34,1506.27,36.43
2021-22,ANDHRA PRADESH,Annamayya,,13477.32,12803.43,584.34,45.06
2021-22,ANDHRA PRADESH,Bapatla,,61805.63,58715.25,2528.64,22.83
2021-22,ANDHRA PRADESH,Chittoor,,0.0,0.0,,
2021-22,ANDHRA PRADESH,East Godavari,,74039.85,70337.9,602.14,20.54
2021-22,ANDHRA PRADESH,Eluru,,61382.4,58313.21,588.32,10.24
2021-22,ANDHRA PRADESH,Guntur,,55179.62,52420.6,2462.65,20.0
2021-22,ANDHRA PRADESH,Kakinada,,82462.14,78338.94,1711.85,15.49
2021-22,ANDHRA PRADESH,Konaseema,,107884.96,102490.68,1250.01,16.31
2021-22,ANDHRA PRADESH,Krishna,,163272.62,155108.82,2029.02,27.41
2021-22,ANDHRA PRADESH,Kurnool,,36900.87,35055.68,1562.65,15.93
2021-22,ANDHRA PRADESH,NTR,,87096.19,82741.43,1692.45,20.93
2021-22,ANDHRA PRADESH,Nandyal,,59401.85,56431.65,362.84,16.82
2021-22,ANDHRA PRADESH,Palnadu,,91265.45,86702.24,3431.01,24.51
2021-22,ANDHRA PRADESH,Parvathipuram Manyam,,39244.53,37282.27,285.77,12.69
2021-22,ANDHRA PRADESH,Prakasam,,31210.13,29649.48,1237.9,25.37
2021-22,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,,170098.34,161593.15,2085.04,21.27
2021-22,ANDHRA PRADESH,Sri Sathya Sai,,8667.51,8234.12,,
2021-22,ANDHRA PRADESH,Srikakulam,,36198.94,34388.84,831.17,12.42
2021-22,ANDHRA PRADESH,Tirupati,,13943.64,13246.39,173.66,21.49
2021-22,ANDHRA PRADESH,Visakhapatnam,,0.0,0.0,,
2021-22,ANDHRA PRADESH,Vizianagaram,,74892.49,71147.69,687.68,13.28
2021-22,ANDHRA PRADESH,West Godavari,,54939.22,52192.3,297.71,8.59
2021-22,ANDHRA PRADESH,Y.S.R Kadapa,,81694.23,77609.36,1617.64,33.38
2021-22,ARUNACHAL PRADESH,ANJAW,,0.0,0.0,,
2021-22,ARUNACHAL PRADESH,CHANGLANG,,0.0,0.0,,
2021-22,ARUNACHAL PRADESH,DIBANG VALLEY,,0.0,0.0,,
2021-22,ARUNACHAL PRADESH,EAST KAMENG,,0.0,0.0,,
2021-22,ARUNACHAL PRADESH,EAST SIANG,,0.0,0.0,,
2021-22,ARUNACHAL PRADESH,KURUNG KUMEY,,0.0,0.0,,
2021-22,ARUNACHAL PRADESH,LOHIT,,0.0,0.0,,
2021-22,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,,0.0,0.0,,
2021-22,ARUNACHAL PRADESH,LOWER SUBANSIRI,,0.0,0.0,,
2021-22,ARUNACHAL PRADESH,PAPUM PARE,,0.0,0.0,,
2021-22,ARUNACHAL PRADESH,TAWANG,,0.0,0.0,,
2021-22,ARUNACHAL PRADESH,TIRAP,,0.0,0.0,,
2021-22,ARUNACHAL PRADESH,UPPER SIANG,,0.0,0.0,,
2021-22,ARUNACHAL PRADESH,UPPER SUBANSIRI,,0.0,0.0,,
2021-22,ARUNACHAL PRADESH,WEST KAMENG,,0.0,0.0,,
2021-22,ARUNACHAL PRADESH,WEST SIANG,,0.0,0.0,,
2021-22,ASSAM,BAKSA,,23785.01,21406.51,0.0,0.0
2021-22,ASSAM,BARPETA,,8309.69,7478.72,0.0,0.0
2021-22,ASSAM,BONGAIGAON,,0.0,0.0,,
2021-22,ASSAM,CACHAR,,0.0,0.0,,
2021-22,ASSAM,CHIRANG,,15431.96,13888.76,0.0,0.0
2021-22,ASSAM,DARRANG,,824.18,741.76,0.0,0.0
2021-22,ASSAM,DHEMAJI,,0.0,0.0,,
2021-22,ASSAM,DHUBRI,,0.0,0.0,,
2021-22,ASSAM,DIBRUGARH,,1447.85,1303.07,0.0,0.0
2021-22,ASSAM,DIMA HASAO,,0.0,0.0,,
2021-22,ASSAM,GOALPARA,,0.0,0.0,,
2021-22,ASSAM,GOLAGHAT,,0.0,0.0,,
2021-22,ASSAM,HAILAKANDI,,0.0,0.0,,
2021-22,ASSAM,JORHAT,,0.0,0.0,,
2021-22,ASSAM,KAMRUP,,0.0,0.0,,
2021-22,ASSAM,KAMRUP (M),,0.0,0.0,,
2021-22,ASSAM,KARBI ANGLONG,,6382.45,5744.2,0.0,0.0
2021-22,ASSAM,KARIMGANJ,,0.0,0.0,,
2021-22,ASSAM,KOKRAJHAR,,5355.06,4819.56,0.0,0.0
2021-22,ASSAM,LAKHIMPUR,,0.0,0.0,,
2021-22,ASSAM,MORIGAON,,0.0,0.0,,
2021-22,ASSAM,NAGAON,,22426.4,20183.76,0.0,0.0
2021-22,ASSAM,NALBARI,,0.0,0.0,,
2021-22,ASSAM,SIBSAGAR,,0.0,0.0,,
2021-22,ASSAM,SONITPUR,,9514.72,8563.24,0.0,0.0
2021-22,ASSAM,TINSUKIA,,0.0,0.0,,
2021-22,ASSAM,UDALGURI,,44141.89,39727.7,0.0,0.0
2021-22,BIHAR,ARARIA,,85670.0,77102.97,5066.01,10.67
2021-22,BIHAR,ARWAL,,10920.67,10131.18,2492.02,29.52
2021-22,BIHAR,AURANGABAD,,87792.26,80655.95,7866.7,22.95
2021-22,BIHAR,BANKA,,27079.29,24371.34,6501.33,38.32
2021-22,BIHAR,BEGUSARAI,,1305.5,1174.94,525.85,44.76
2021-22,BIHAR,BHAGALPUR,,6073.73,5602.02,2663.86,53.1
2021-22,BIHAR,BHOJPUR,,34652.38,31947.08,6943.61,49.05
2021-22,BIHAR,BUXAR,,28053.25,25247.9,3680.98,38.86
2021-22,BIHAR,DARBHANGA,,4290.97,3907.5,3033.06,79.05
2021-22,BIHAR,EAST CHAMPARAN,,102633.18,92852.44,13360.23,30.08
2021-22,BIHAR,GAYA,,26560.38,23918.48,9739.11,58.48
2021-22,BIHAR,GOPALGANJ,,53096.21,47786.56,8096.64,29.6
2021-22,BIHAR,JAMUI,,9207.45,8286.7,5484.18,67.99
2021-22,BIHAR,JEHANABAD,,9806.24,9033.47,3422.7,65.51
2021-22,BIHAR,KAIMUR,,39885.33,35998.37,5037.61,34.52
2021-22,BIHAR,KATIHAR,,21183.68,19066.12,2925.67,15.5
2021-22,BIHAR,KHAGARIA,,0.0,0.0,,
2021-22,BIHAR,KISHANGANJ,,0.0,0.0,,
2021-22,BIHAR,LAKHISARAI,,15781.87,14203.68,2879.02,39.55
2021-22,BIHAR,MADHEPURA,,72544.1,65447.47,6436.65,13.79
2021-22,BIHAR,MADHUBANI,,48047.12,43522.78,14037.44,62.09
2021-22,BIHAR,MUNGER,,15857.05,14406.12,2844.94,19.95
2021-22,BIHAR,MUZAFFARPUR,,28092.18,25480.77,8777.6,43.21
2021-22,BIHAR,NALANDA,,8968.24,8125.14,6358.91,102.83
2021-22,BIHAR,NAWADA,,13281.01,11984.62,4639.16,47.68
2021-22,BIHAR,PATNA,,16411.56,15270.29,4118.98,38.97
2021-22,BIHAR,PURNEA,,85472.32,76925.07,7666.61,11.09
2021-22,BIHAR,ROHTAS,,63555.38,57199.86,8183.69,51.32
2021-22,BIHAR,SAHARSA,,20718.02,18791.97,5687.54,42.13
2021-22,BIHAR,SAMASTIPUR,,1741.42,1567.28,1670.18,108.03
2021-22,BIHAR,SARAN,,54354.28,49045.33,10902.54,25.28
2021-22,BIHAR,SHEIKHPURA,,2741.55,2507.33,1086.71,43.61
2021-22,BIHAR,SHEOHAR,,6809.08,6170.98,2108.19,56.26
2021-22,BIHAR,SITAMARHI,,0.0,0.0,,
2021-22,BIHAR,SIWAN,,51336.54,46815.91,10283.43,50.94
2021-22,BIHAR,SUPAUL,,48658.91,43793.0,6134.32,19.71
2021-22,BIHAR,VAISHALI,,24468.08,22688.24,5397.26,73.27
2021-22,BIHAR,WEST CHAMPARAN,,93314.65,83983.19,10054.5,16.95
2021-22,CHANDIGARH,CHANDIGARH,,0.0,0.0,,
2021-22,CHHATTISGARH,BALOD,,19337.42,17403.67,742.46,61.7
2021-22,CHHATTISGARH,BALODA BAZAR,,26779.43,24101.49,1858.58,40.06
2021-22,CHHATTISGARH,BALRAMPUR,,2644.86,2380.36,57.86,26.84
2021-22,CHHATTISGARH,BASTAR,,602.48,542.22,32.53,17.27
2021-22,CHHATTISGARH,BEMETARA,,17841.73,16057.55,434.48,51.04
2021-22,CHHATTISGARH,BIJAPUR,,80.4,72.36,0.12,2.31
2021-22,CHHATTISGARH,BILASPUR,,12764.24,11487.82,757.57,39.87
2021-22,CHHATTISGARH,DANTEWADA,,48.39,43.55,0.11,0.25
2021-22,CHHATTISGARH,DHAMTARI,,22888.87,20599.98,673.9,70.61
2021-22,CHHATTISGARH,DURG,,15142.17,13627.96,509.27,62.95
2021-22,CHHATTISGARH,GARIABAND,,11303.04,10184.69,288.69,57.69
2021-22,CHHATTISGARH,GOURELA-PENDRA-MARWAHI,,2015.0,1813.5,69.35,24.99
2021-22,CHHATTISGARH,JANJGIR-CHAMPA,,27576.07,24818.47,2054.52,43.81
2021-22,CHHATTISGARH,JASHPUR,,1400.1,1260.06,39.43,20.19
2021-22,CHHATTISGARH,KABIRDHAM,,22067.99,19861.2,192.58,49.89
2021-22,CHHATTISGARH,KANKER,,4379.44,3941.49,59.29,16.0
2021-22,CHHATTISGARH,KONDAGAON,,1859.98,1758.27,50.26,115.17
2021-22,CHHATTISGARH,KORBA,,4104.88,3694.39,33.06,19.71
2021-22,CHHATTISGARH,KOREA,,7973.77,7176.38,76.26,29.34
2021-22,CHHATTISGARH,MAHASAMUND,,17392.13,15652.91,335.62,41.91
2021-22,CHHATTISGARH,MUNGELI,,8553.89,7698.5,421.33,42.52
2021-22,CHHATTISGARH,NARAYANPUR,,512.0,460.8,6.99,9.16
2021-22,CHHATTISGARH,RAIGARH,,5369.4,4832.45,215.79,23.71
2021-22,CHHATTISGARH,RAIPUR,,27851.69,25066.52,981.2,72.03
2021-22,CHHATTISGARH,RAJNANDGAON,,23621.59,21259.42,445.76,63.57
2021-22,CHHATTISGARH,SUKMA,,326.84,294.16,1.03,0.35
2021-22,CHHATTISGARH,SURAJPUR,,4510.96,4059.86,107.47,63.97
2021-22,CHHATTISGARH,SURGUJA,,5497.63,4982.29,194.23,36.66
2021-22,DADRA AND NAGAR HAVELI,DADRA NAGAR HAVELI,,2839.57,2555.62,257.85,229.45
2021-22,DAMAN AND DIU,DAMAN,,3222.53,3061.4,0.0,144.72
2021-22,DAMAN AND DIU,DIU,,585.08,555.83,0.0,230.66
2021-22,DELHI,CENTRAL,,0.0,0.0,,
2021-22,DELHI,EAST,,0.0,0.0,,
2021-22,DELHI,NAZUL LAND,,0.0,0.0,,
2021-22,DELHI,NEW DELHI,,0.0,0.0,,
2021-22,DELHI,NORTH,,0.0,0.0,,
2021-22,DELHI,NORTH EAST,,0.0,0.0,,
2021-22,DELHI,NORTH WEST,,0.0,0.0,,
2021-22,DELHI,SHAHDARA,,0.0,0.0,,
2021-22,DELHI,SOUTH,,0.0,0.0,,
2021-22,DELHI,SOUTH EAST,,0.0,0.0,,
2021-22,DELHI,SOUTH WEST,,0.0,0.0,,
2021-22,DELHI,WEST,,0.0,0.0,,
2021-22,GOA,GOA NORTH,,3747.33,2997.87,355.98,17.75
2021-22,GOA,SOUTH GOA,,2760.72,2208.6,265.64,16.8
2021-22,GUJARAT,AHMEDABAD,,46933.68,43301.16,1003.03,85.52
2021-22,GUJARAT,AMRELI,,151816.93,144226.06,1188.96,51.88
2021-22,GUJARAT,ANAND,,115039.82,105446.17,3509.71,23.25
2021-22,GUJARAT,ARVALLI,,90835.82,86294.02,2004.7,41.6
2021-22,GUJARAT,BANASKANTHA,,120805.25,108724.71,4106.05,123.95
2021-22,GUJARAT,BHARUCH,,60724.29,55505.27,1795.6,34.98
2021-22,GUJARAT,BHAVNAGAR,,112040.5,106438.48,3107.27,42.72
2021-22,GUJARAT,BOTAD,,46185.56,43876.29,882.78,50.88
2021-22,GUJARAT,CHHOTA UDEPUR,,51692.59,47029.66,2184.32,46.49
2021-22,GUJARAT,DAHOD,,36699.8,33348.78,2211.09,36.71
2021-22,GUJARAT,DANG,,33853.37,30468.03,478.01,8.96
2021-22,GUJARAT,DEVBHUMI DWARKA,,43733.73,41547.04,1545.96,61.69
2021-22,GUJARAT,GANDHINAGAR,,58662.63,53769.16,1365.0,98.71
2021-22,GUJARAT,GIR SOMNATH,,68856.34,63416.18,2938.74,50.54
2021-22,GUJARAT,JAMNAGAR,,145405.86,138135.55,2370.5,37.08
2021-22,GUJARAT,JUNAGADH,,147094.27,139739.57,3098.64,46.56
2021-22,GUJARAT,KACHCHH,,91540.8,82979.01,1033.7,59.9
2021-22,GUJARAT,KHEDA,,76444.6,69401.31,2824.77,43.46
2021-22,GUJARAT,MAHESANA,,78360.24,70524.22,1410.52,105.0
2021-22,GUJARAT,MAHISAGAR,,33119.79,29807.8,881.3,45.22
2021-22,GUJARAT,MORBI,,69403.74,64885.16,1420.32,48.69
2021-22,GUJARAT,NARMADA,,38271.28,35538.18,532.35,59.38
2021-22,GUJARAT,NAVSARI,,82328.99,77354.85,2651.97,26.53
2021-22,GUJARAT,PANCHMAHAL,,51239.28,47564.0,1496.59,24.1
2021-22,GUJARAT,PATAN,,36365.11,33912.39,906.24,105.96
2021-22,GUJARAT,PORBANDAR,,22129.35,20663.51,514.28,51.59
2021-22,GUJARAT,RAJKOT,,181929.48,172832.99,2475.06,62.45
2021-22,GUJARAT,RANA AND KUTCH,,,,,
2021-22,GUJARAT,SABARKANTHA,,80389.0,72350.12,1999.61,72.95
2021-22,GUJARAT,SURAT,,140037.1,129010.04,18059.54,40.54
2021-22,GUJARAT,SURENDRANAGAR,,79887.23,75202.93,1242.1,49.16
2021-22,GUJARAT,TAPI,,75034.71,69268.18,494.26,30.21
2021-22,GUJARAT,VADODARA,,107177.9,100623.79,6443.17,62.56
2021-22,GUJARAT,VALSAD,,72488.32,65239.48,4227.71,27.7
2021-22,HARYANA,AMBALA,,44897.77,40408.0,6938.35,113.35
2021-22,HARYANA,BHIWANI,,41949.44,38220.42,2612.0,102.73
2021-22,HARYANA,CHARKHI DADRI,,20750.04,18675.03,1246.79,131.98
2021-22,HARYANA,FARIDABAD,,12260.08,11034.07,4317.6,200.76
2021-22,HARYANA,FATEHABAD,,66111.72,59866.35,1859.58,180.51
2021-22,HARYANA,GURGAON,,22321.2,20089.08,5080.66,213.14
2021-22,HARYANA,HISAR,,70759.85,64833.61,366.2,82.47
2021-22,HARYANA,JHAJJAR,,33714.85,30343.37,313.97,49.82
2021-22,HARYANA,JIND,,88549.68,79694.7,1965.64,107.41
2021-22,HARYANA,KAITHAL,,48731.81,44081.96,4809.02,192.78
2021-22,HARYANA,KARNAL,,81260.62,73628.5,8180.99,172.41
2021-22,HARYANA,KURUKSHETRA,,41194.49,37426.15,5035.0,228.16
2021-22,HARYANA,MAHENDRAGARH,,20841.22,18757.08,2692.0,146.53
2021-22,HARYANA,MEWAT,,18942.56,17399.77,1696.35,80.09
2021-22,HARYANA,PALWAL,,38996.43,35842.79,2201.68,94.19
2021-22,HARYANA,PANCHKULA,,15380.88,14611.82,1143.18,59.49
2021-22,HARYANA,PANIPAT,,32682.38,29838.64,2249.8,192.99
2021-22,HARYANA,REWARI,,29312.83,26721.36,1969.53,132.27
2021-22,HARYANA,ROHTAK,,29440.45,26496.39,435.65,55.74
2021-22,HARYANA,SIRSA,,62986.36,57137.02,2456.13,152.96
2021-22,HARYANA,SONIPAT,,69232.4,63312.38,2516.63,103.41
2021-22,HARYANA,YAMUNA NAGAR,,57305.41,52203.68,4929.52,145.04
2021-22,HIMACHAL PRADESH,BALH VALLEY,,0.0,0.0,,
2021-22,HIMACHAL PRADESH,BILASPUR,,,0.0,,
2021-22,HIMACHAL PRADESH,CHAMBA,,,0.0,,
2021-22,HIMACHAL PRADESH,CHAUNTRA VALLEY,,0.0,0.0,,
2021-22,HIMACHAL PRADESH,DHARAMSHALA PALAMPUR VALLEY,,0.0,0.0,,
2021-22,HIMACHAL PRADESH,HAMIRPUR,,,0.0,,
2021-22,HIMACHAL PRADESH,HUM VALLEY,,0.0,0.0,,
2021-22,HIMACHAL PRADESH,KALA AMB VALLEY,,0.0,0.0,,
2021-22,HIMACHAL PRADESH,KANGRA,,,0.0,,
2021-22,HIMACHAL PRADESH,KINNAUR,,,0.0,,
2021-22,HIMACHAL PRADESH,KULLU,,,0.0,,
2021-22,HIMACHAL PRADESH,LAHUL & SPITI,,,0.0,,
2021-22,HIMACHAL PRADESH,MANDI,,,0.0,,
2021-22,HIMACHAL PRADESH,NALAGARH VALLEY,,0.0,0.0,,
2021-22,HIMACHAL PRADESH,NURPUR & INDAURA vALLEY,,1.58,1.42,,
2021-22,HIMACHAL PRADESH,POANTA VALLEY,,0.0,0.0,,
2021-22,HIMACHAL PRADESH,SHIMLA,,,0.0,,
2021-22,HIMACHAL PRADESH,SIRMAUR,,,0.0,,
2021-22,HIMACHAL PRADESH,SOLAN,,,0.0,,
2021-22,HIMACHAL PRADESH,UNA,,,0.0,,
2021-22,HIMACHAL PRADESH,UNA VALLEY BEAS CATCHMENT,,0.0,0.0,,
2021-22,HIMACHAL PRADESH,UNA VALLEY SUTLEJ CATCHMENT,,246.8,222.12,,
2021-22,JAMMU AND KASHMIR,Anantnag,,11041.94,9937.75,1734.48,19.57
2021-22,JAMMU AND KASHMIR,Baramulla,,0.0,0.0,,
2021-22,JAMMU AND KASHMIR,Budgam,,0.0,0.0,,
2021-22,JAMMU AND KASHMIR,Ganderbal,,0.0,0.0,,
2021-22,JAMMU AND KASHMIR,Kathua,,17619.16,15857.24,6349.25,65.23
2021-22,JAMMU AND KASHMIR,Kulgam,,0.0,0.0,,
2021-22,JAMMU AND KASHMIR,Kupwarar,,0.0,0.0,,
2021-22,JAMMU AND KASHMIR,Ramban,,0.0,0.0,,
2021-22,JAMMU AND KASHMIR,Reasi,,855.4,769.86,460.93,59.87
2021-22,JAMMU AND KASHMIR,Udhampur,,2619.07,2488.12,878.5,35.31
2021-22,JHARKHAND,BOKARO,,0.0,0.0,0.0,0.0
2021-22,JHARKHAND,CHATRA,,0.2,0.18,0.0,0.0
2021-22,JHARKHAND,DEOGHAR,,0.0,0.0,0.0,0.0
2021-22,JHARKHAND,DHANBAD,,0.9,0.81,0.0,0.0
2021-22,JHARKHAND,DUMKA,,97.01,87.31,0.0,0.0
2021-22,JHARKHAND,EAST SINGHBHUM,,0.0,0.0,0.0,0.0
2021-22,JHARKHAND,GARHWA,,5.21,4.69,0.0,0.0
2021-22,JHARKHAND,GIRIDIH,,12.81,11.51,0.0,0.0
2021-22,JHARKHAND,GODDA,,73.71,66.34,0.0,0.0
2021-22,JHARKHAND,GUMLA,,12.88,11.6,0.0,0.0
2021-22,JHARKHAND,HAZARIBAGH,,0.0,0.0,0.0,0.0
2021-22,JHARKHAND,JAMTARA,,15.6,14.04,,
2021-22,JHARKHAND,KHUNTI,,0.0,0.0,0.0,0.0
2021-22,JHARKHAND,KODERMA,,1.12,1.01,,
2021-22,JHARKHAND,LATEHAR,,0.0,0.0,0.0,0.0
2021-22,JHARKHAND,LOHARDAGA,,0.0,0.0,0.0,0.0
2021-22,JHARKHAND,PAKUR,,0.0,0.0,0.0,0.0
2021-22,JHARKHAND,PALAMAU,,18.6,16.74,0.0,0.0
2021-22,JHARKHAND,RAMGARH,,0.0,0.0,0.0,0.0
2021-22,JHARKHAND,RANCHI,,40.53,36.48,0.0,0.0
2021-22,JHARKHAND,SAHEBGANJ,,2.65,2.39,0.0,0.0
2021-22,JHARKHAND,SARAIKELA KHARSAWAN,,1.34,1.2,0.0,0.0
2021-22,JHARKHAND,SIMDEGA,,0.0,0.0,0.0,0.0
2021-22,JHARKHAND,WEST SINGHBHUM,,181.55,163.39,0.0,0.0
2021-22,KARNATAKA,Bagalkot,,35814.41,32302.67,2160.47,51.38
2021-22,KARNATAKA,Ballari,,43660.47,39294.42,1278.91,24.84
2021-22,KARNATAKA,Belagavi,,47740.31,43025.94,4177.93,74.75
2021-22,KARNATAKA,Bengaluru (Rural),,0.0,0.0,,
2021-22,KARNATAKA,Bengaluru (Urban),,0.0,0.0,,
2021-22,KARNATAKA,Bengaluru South,,7046.17,6341.56,305.92,97.84
2021-22,KARNATAKA,Bidar,,4327.19,3894.46,424.95,63.9
2021-22,KARNATAKA,Chamarajanagara,,14231.27,12808.14,570.77,86.25
2021-22,KARNATAKA,Chikkaballapura,,0.0,0.0,,
2021-22,KARNATAKA,Chikkamagaluru,,4076.02,3668.42,69.12,15.32
2021-22,KARNATAKA,Chitradurga,,1079.0,971.1,191.58,348.43
2021-22,KARNATAKA,Dakshina Kannada,,0.0,0.0,,
2021-22,KARNATAKA,Davanagere,,36099.56,32489.6,2310.12,57.27
2021-22,KARNATAKA,Dharwad,,5103.42,4593.07,320.25,71.68
2021-22,KARNATAKA,Gadag,,10024.71,9022.28,355.26,96.94
2021-22,KARNATAKA,Hassan,,32752.9,29477.6,681.13,39.98
2021-22,KARNATAKA,Haveri,,30391.27,27352.15,633.73,54.31
2021-22,KARNATAKA,Kalburgi,,20074.98,18277.77,1523.07,34.13
2021-22,KARNATAKA,Kodagu,,2337.16,2103.44,11.91,57.66
2021-22,KARNATAKA,Kolara,,0.0,0.0,,
2021-22,KARNATAKA,Koppal,,28738.44,26105.58,1375.63,40.42
2021-22,KARNATAKA,Mandya,,53291.66,48267.66,2691.29,45.78
2021-22,KARNATAKA,Mysuru,,23817.07,21435.36,1179.68,64.86
2021-22,KARNATAKA,Raichur,,56604.14,50943.72,3075.74,34.22
2021-22,KARNATAKA,Shivamogga,,15888.95,14300.05,203.13,36.37
2021-22,KARNATAKA,Tumakuru,,23785.18,21746.78,1521.75,39.36
2021-22,KARNATAKA,Udupi,,0.0,0.0,,
2021-22,KARNATAKA,Uttara Kannada,,0.0,0.0,,
2021-22,KARNATAKA,Vijayanagara,,7825.31,7042.78,300.74,60.72
2021-22,KARNATAKA,Vijayapura,,59032.69,53336.06,210.57,49.84
2021-22,KARNATAKA,Yadgir,,34136.96,30723.28,1819.15,28.71
2021-22,KERALA,ALAPPUZHA,,0.0,0.0,,
2021-22,KERALA,ERNAKULAM,,0.0,0.0,,
2021-22,KERALA,IDUKKI,,0.0,0.0,,
2021-22,KERALA,KANNUR,,0.0,0.0,,
2021-22,KERALA,KASARGOD,,0.0,0.0,,
2021-22,KERALA,KOLLAM,,0.0,0.0,,
2021-22,KERALA,KOTTAYAM,,0.0,0.0,,
2021-22,KERALA,KOZHIKKODE,,0.0,0.0,,
2021-22,KERALA,MALAPPURAM,,0.0,0.0,,
2021-22,KERALA,PALAKKAD,,0.0,0.0,,
2021-22,KERALA,PATHANAMTHITTA,,0.0,0.0,,
2021-22,KERALA,THIRUVANANTHAPURAM,,0.0,0.0,,
2021-22,KERALA,THRISSUR,,0.0,0.0,,
2021-22,KERALA,WAYANAD,,0.0,0.0,,
2021-22,LADAKH,KARGIL,,0.0,0.0,,
2021-22,LADAKH,LEH,,0.0,0.0,,
2021-22,MADHYA PRADESH,AGAR MALWA,,3140.88,2983.84,93.31,21.45
2021-22,MADHYA PRADESH,ALIRAJPUR,,0.0,0.0,,
2021-22,MADHYA PRADESH,ANUPPUR,,0.0,0.0,,
2021-22,MADHYA PRADESH,ASHOKNAGAR,,5507.25,4971.11,85.89,15.96
2021-22,MADHYA PRADESH,BALAGHAT,,10707.12,9867.04,472.75,23.09
2021-22,MADHYA PRADESH,BARWANI,,18149.85,17242.37,577.34,17.91
2021-22,MADHYA PRADESH,BETUL,,6752.81,6224.16,543.14,34.55
2021-22,MADHYA PRADESH,BHIND,,47914.58,43916.96,1229.34,12.91
2021-22,MADHYA PRADESH,BHOPAL,,0.0,0.0,,
2021-22,MADHYA PRADESH,BURHANPUR,,3215.45,3054.67,147.13,17.47
2021-22,MADHYA PRADESH,CHHATARPUR,,16426.06,15279.04,599.39,16.11
2021-22,MADHYA PRADESH,CHHINDWARA,,3588.17,3293.83,80.9,25.34
2021-22,MADHYA PRADESH,DAMOH,,9227.06,8563.03,292.32,10.23
2021-22,MADHYA PRADESH,DATIA,,22673.25,20959.66,649.55,24.73
2021-22,MADHYA PRADESH,DEWAS,,3183.91,2865.52,123.33,19.84
2021-22,MADHYA PRADESH,DHAR,,44718.12,42159.84,1041.42,16.4
2021-22,MADHYA PRADESH,DINDORI,,0.0,0.0,,
2021-22,MADHYA PRADESH,GUNA,,10613.24,9737.11,160.89,14.08
2021-22,MADHYA PRADESH,GWALIOR,,37624.13,35581.8,336.72,10.36
2021-22,MADHYA PRADESH,HARDA,,25975.21,23377.68,181.43,6.82
2021-22,MADHYA PRADESH,HOSHANGABAD,,108359.3,99007.26,937.9,9.19
2021-22,MADHYA PRADESH,INDORE,,1175.05,1087.6,147.42,56.91
2021-22,MADHYA PRADESH,JABALPUR,,18124.48,17218.26,541.58,29.28
2021-22,MADHYA PRADESH,JHABUA,,4176.24,3967.43,122.93,10.22
